"PROD_DTL_ID","COMMON_PRODUCT_NUM","PROD_DTL_NAME"
25450,"002713","SAN CLS TOSTADO14.11"
25454,"002725","MLA PRINCPECH BS6PBX"
25460,"002737","MLA SPONCH BS8P BX"
25461,"920693","MLA SPONCH BS3P"
25466,"002728","MLA TRIKTRAKE BS6PBX"
25467,"000039","MB HNY 7GRAIN 20 EXP"
25471,"920697","COFFEEMATE FR VANILA"
25475,"920701","ENT HAZELNUT COFFEE"
25476,"920702","ENT CINNAMON COFFEE"
25480,"002272","40# PL MG CROUT 640Z"
25483,"002152","20#DARK SFT STUFF320"
25484,"002127","WHLSM CORN STUFF 560"
25489,"002281","GML WHEAT SHD 20035"
25490,"002282","1#ITAL HMSTL CRT144Z"
25494,"002714","KRASDALE S/T WHEAT20"
25498,"006354","MIL MG RT BRD 24Z"
25499,"000263","MIL MG WP BRD 24Z"
25504,"920714","CTFM WHE RT BRD 24Z"
25508,"000090","LVN WHI HAM 8P 12Z"
25509,"003365","GSM WHI HD 8P 12Z"
25514,"920721","SL PLAIN BAGEL 6P13Z"
25515,"920722","SL CR BGL 6P 20Z"
25520,"920726","GV WHI RT BRD 16Z"
25521,"003274","MKTP WHI HAM 8P 12Z"
25526,"920730","GV WHITE B&S 120P120"
25532,"920733","SL HAWDNRL 10P 13.3Z"
25533,"920734","RP WWDNRL 12P 17Z"
29372,"006271","BB CTY SOURDOUGH 24Z"
29376,"006268","BB LITE ITAL SD 16Z"
29379,"006015","NP NAT MULTIGRN 24Z"
29385,"006018","NP 35CAL WHITE 16Z"
29388,"922719","PEACH TEA"
29395,"922725","CAPE COD SALT ORIGNL"
29396,"922726","CAPE COD SWEET BBQ"
29401,"006706","LUMB GIANT WHEAT2P48"
29403,"922730","STRAWBERRY KIWI"
29408,"922732","GEN BLACK RYE 24Z"
29463,"006438","EGG NOG LOAF CK"
29464,"922776","MANGO TEA"
29470,"922782","PRINGLES SC & ONION"
29476,"922788","NISSIN HOT&SPICYBEEF"
29480,"006212","NHV STGRD 100%WW 20Z"
29485,"006209","NHV B/TOP WGWHI BB20"
29486,"006214","NHV LITE40 100%WW 18"
29495,"922799","CHOCOLATE CHIP"
29496,"922800","OATMEAL RAISIN"
29501,"006350","GIA WHI DELI RL 8P15"
29507,"006377","FS WW RTBRD 24Z"
29508,"006219","SL BANANA CK 7P11.75"
29516,"922811","TBT 6"" CHERRY PIE"
29517,"922812","RED VELVET BUNDT CK"
29527,"006262","KRO BUR TORT 8P20Z"
29533,"922820","PRETZEL POPZ 3Z"
29536,"922822","AFM PUMP RYE 1P 24Z"
29537,"006299","RIC PALETON MM POP"
29542,"006359","R&I SES HAM 30P72Z"
29547,"006463","R&I WHI STK RL 6P18Z"
29553,"922826","BIM WHISKEY CKE26.24"
29554,"922827","BIM TEQUILA CKE26.24"
29559,"922831","DORITOS SUNSHINE"
29566,"922836","SWEET HEAT BBQ"
29567,"922837","HEINZ VARIETY PACK"
29617,"922853","IND LEMON SLICE"
29618,"922854","6""STRAWBERRY RHUBARB"
29623,"006325","SL CANCELLEDONUT 3Z"
29629,"006544","NHV S/TOP WHITE 20Z"
29630,"006663","R&I 3.5""WGW HAM30P46"
22062,"918429","ALB WHI HD 8P 12Z"
22067,"918434","KRN CHOC CUP 2P 3Z"
22068,"918435","KRN BAN FLIP 1P 3Z"
27242,"003527","BCH WW RTBRD 16Z"
27246,"003679","KRO WHITE SAND 20Z"
27249,"003669","KRO WHI HAM 8P 12Z"
27250,"003670","KRO SESAME SAND 8P13"
27254,"003662","KRO BAGEL CRN 6P22Z"
27255,"003660","KRO BAGEL BBRY 6P22Z"
27260,"921790","BOURBON VAN SWT STKS"
27261,"921791","JAVA CIN"
27266,"921796","VARIETYPACK CRACKERS"
27267,"921797","WISE HBBQ CHEESEBALL"
27273,"921803","CHOCOLATECHIP MUFFIN"
27274,"921804","ZEBRA CAKE"
27279,"921809","SUNFLOWER SEEDS"
27286,"921816","VANILLA WAFERS"
27287,"921817","SOFY & CHEWY"
27292,"006584","R&I SD STKRL 24P 64Z"
27293,"921821","ORIGINAL SLOPPY JOE"
27340,"003567","R&I RYE KIND BRD 24Z"
27341,"003569","R&I WHI 100SLICE 77Z"
27345,"003574","R&I PLN HAM 20P 53Z"
27346,"003575","R&I SEEDED HAM 20P53"
27350,"003583","R&I WGW HAM 30P 55Z"
27351,"003588","R&I ARBY 4""SD HAM30P"
27355,"003594","R&I N/H HAM 12P 22Z"
27358,"003597","R&I SNOWFLAKE 12P15Z"
27363,"003605","R&I 6""SUBSTK RL12P24"
27364,"003606","R&I ELBY KAISER 8P16"
27371,"007977","NHV LITE40 100%WW 20"
27372,"007978","NHV 40MG RTBRD 20Z"
27380,"003641","BKP WHI HAM 8P 11Z"
27386,"003651","PUMP MUFF IWP 6P10.5"
27390,"921835","KEEBLER FUDGE STICKS"
27395,"921840","R&I 3""SAND RL 36P54Z"
27400,"004916","FS WW DNRL 12P 17Z"
27405,"003685","OR SIMPLY WHEAT 24Z"
27408,"003683","TAKIS PALET DRP 288P"
27411,"003708","SL PLAIN MUFFIN 6P"
27416,"003710","SL SS POWD DONUT"
27419,"003701","SL CHOC CH CKY 12Z"
27425,"003707","SL SS JUM HNY BUN 4Z"
27426,"003743","KRO PLAIN DONUTS 12P"
27431,"003748","KRO SUGAR BAG DON10Z"
27436,"003714","R&I RT CNTY WHITE 23"
27437,"003721","R&I ITALIAN BRD 20Z"
27442,"003718","R&I ITALIAN UNSL 20Z"
27447,"003766","NP CRN MINI BGL10P15"
27452,"003761","PL WHGR MN BGL 10P15"
27453,"004339","MLA TARTNA BKB BX8P"
27508,"921880","AR NAT OATNUT WP 32Z"
27515,"003789","NP EM PMKNSPICE 6P13"
27516,"006693","FS WG 3.75""HAM16P24Z"
27520,"004309","FT RT WHITE 20Z"
27524,"004316","FT S/TOP WHITE 20Z"
27529,"921884","MLA TAKE 2 COOKIES"
27534,"921885","SL BGL THIN PLN 8P13"
27535,"921886","SL BGL THIN EVRY8P13"
27541,"005012","QFC OAT BREAD 24Z"
27542,"005006","QFC OLD FASH WHITE24"
31181,"000625","GNSITO LED 8P PTY/TR"
31232,"923498","CHEESE HULLESS"
31241,"923507","GNS CH MG BKD CRISPS"
31242,"923508","GNS RNCH VEG BKD CRP"
31248,"923514","CHIPOTLE MANGO CASSA"
31254,"923520","CHASSIC HUMMUS DIP"
16498,"914384","ROLD GOLD TNY TWST"
16502,"914388","BALFORD 2%MILK PT"
16503,"914389","FF MILK PT"
16558,"914437","CINNAMON"
16563,"914441","LAYS HOT & SPICY"
16567,"914445","REGULAR LAYS"
16568,"914446","LAYS SOUR CREAM"
16573,"914451","STRAWBERRY SYRUP"
16574,"007065","PC HAM 16  22OZ"
16579,"914455","MCARTR DK LEMON PT"
16583,"914459","MCARTR SKIMMLK PL HG"
16584,"914460","MCARTR SKIM MILK PL"
16589,"914465","MCARTR 2% A+ PL"
16590,"914466","MCARTR JUNGLE PUNCH"
16596,"914472","POPCORN BUTTER"
16597,"914473","JJ CASSONE WW KAISER"
16602,"914478","MULTIGRL EM 4PK 13OZ"
16603,"007067","BIG-M ENG MUFF 6P12Z"
16608,"007068","VP ALL BUTTER LF"
16609,"007073","AR RS WHI NE HOT 16P"
16614,"007090","FXR WHI HAM 8P 11Z"
16615,"007089","FXR WHI HOT 8P 11Z"
16619,"007094","FC WHI HOT 8P 11Z"
16620,"007099","BIG M ITALIAN BRD 20"
16625,"914484","100CAL PK W CHDR 5CT"
16626,"914485","SUNCHPS CHDR SGL 6CT"
16631,"914490","CHEESY CH TRAX CRCKR"
16632,"914491","SPCY CH TRAX CRCKER"
19588,"916841","YOGO SOUR BITES"
19606,"916859","LICORICE APPLE"
19616,"916868","CARAMEL CORN(TUB)"
19630,"916881","NP NAT FLAX&FIBER 24"
33067,"004210","30# LG WHI&WHE CRMBS"
33068,"004211","35# CORN SHRED W/IO"
33070,"004213","FS RICH YEL SWBRD25Z"
33072,"004215","GIA CRSN EM 6P 13Z"
33074,"004218","MLA CANELITAS T BX8P"
33076,"004220","MLA PRNCPE HZN BX8P"
17683,"915122","KRO FAM SZ SAND"
17687,"915124","KRO CLS CIN RLS"
17692,"915129","KRO GLZ DON HLS"
17696,"003344","MKT PTRY WHI LG"
17701,"915133","4 BF LP 24"
17706,"000314","R&I 4""SES BEEF 30P"
17709,"003328","R&I 5"" BUN LP 40P"
17713,"001363","FS BEKWHI 4.5""HAM 8P"
17718,"915139","JAMES CONEY 72"
17719,"915140","6IN SES PLNBAG6"
17727,"008289","FS OC TEL RL 6P 22Z"
17737,"915154","FURRS FR"
17743,"915158","WHI PORTION PK"
17749,"915164","YEL CRN 6 WAY"
17753,"915168","YELL CRN THK JB"
17754,"915169","YEL CRN EXTHIN"
17760,"915175","MR HAND 10 12P"
17765,"008963","ROM 100%WW 24Z"
17771,"008038","ROM SAND BRD 24"
17772,"915181","ROM ST BUTWHE24"
17778,"001364","TR 12CT RED CRN"
17783,"915187","TR 100WWTORT10P"
17784,"915188","TR 7GRN TORT10P"
17791,"008062","TR TORTILLA BRD"
17845,"915228","TR CASA TACO12P"
17846,"915229","TR CASA TACO12P"
17853,"915236","DWH CATCH ALL"
17858,"915240","WHITE CORN 36p"
17859,"915241","WHITE CORN 36p"
17866,"915248","MINI DORADITAS"
1128,"901050","ENG MUFFIN 6'S SO"
1141,"901063","GU HAM 8"
1157,"901074","LUCKY RANCH 6Z"
1175,"901086","PINEAPPLE 4 TBL TALK"
1186,"901095","CASCADE REGULAR"
1195,"901104","FRTWRK PINK LEMONADE"
1204,"901113","20Z PET BOTTLE"
1216,"901125","APPLE JUICE 100%"
1231,"901139","N.Y. PLAIN RYE"
1244,"901150","TROPICAL FRUIT PIE"
1262,"901165","IND CHEESE DANISH 18"
1275,"901178","STRAWBERRY BANANA"
1302,"901204","SHURFINE H.D.12"
1320,"901217","HB PANINI ROLL"
1325,"901222","VANILLA SANDWICH"
1336,"901231","TEIX CLUB WHITE 30SL"
1345,"901240","BAKED POT TATO SKINS"
1354,"901249","WEST BEEF WHITE"
1363,"901258","ST & SH POTATO 8"
1372,"901267","ST & SH CR WHEAT"
1386,"901279","KR ENERGY BARS 12"
1398,"901291","KR BLUE BAGEL (1)"
1411,"901304","GPA DON PR JKY"
1424,"901317","TAP-90CT WHIT CORN"
1438,"901329","CHEEZIT CRACKERS SUN"
1440,"901331","CHEEZIT WHITE CHED"
1443,"901334","KRISPY SOUP&OYSTER"
1447,"901338","CHEEZIT SPONGE BOB"
1448,"901339","CHEEZIT TWISTERS"
1453,"901343","SUNSHINE 20 OZ."
1454,"901344","SUNSHINE SAND 8"
1455,"901345","SUNSHINE HOT DOG 8S"
1460,"901350","OSF PNUT BTR NUG"
1465,"901355","OLD SF GARLIC&OLIVE"
1467,"901357","T.K.NP CH KR 529"
1470,"901360","T.K.CH KREME BAR 265"
1476,"901366","T.K.FP CH CUP (820)"
1477,"901367","T.K.NPFPMINT KANDY27"
1482,"901371","T.K.FP BUTR KRIMP (8"
1483,"901372","T.K.JELLY KRIMP (815"
1504,"901393","T.K.ASST CINN 12 (14"
1513,"901402","T.K.CHOC CUP (219)"
1522,"901411","ANDY CAP HOT FRIES"
1540,"901429","NISSEN BLKSPCSTUF15#"
1547,"901435","ITZAKADOOZIE FUDGE"
1548,"901436","STRAWBERRY SHORTCAKE"
1553,"901441","NESQUIK BANANA"
1554,"901442","NESQUIK STRAWBERRY"
1560,"901448","NESTLE NUGGET 8CT"
1561,"901449","KRUNCHERS-JALAPENO"
15547,"913623","BANANA CREAM FRT BAR"
15567,"913642","LAYS SALT & PEPPER"
15577,"913651","GREEN TEA GINSHON HG"
15604,"913674","STRAW MINI WAFERS"
15631,"913701","SALTED CASHEWS"
15643,"913713","POPTART BLUEBERRY"
15650,"913720","SMINT FRESHEN-UP GUM"
15669,"913739","TOOTSIE ROLL POPS"
15696,"913757","PEPSI"
15724,"913783","CHEETOS CRUNCHY"
15739,"913796","M&M PLAIN"
15767,"913824","BIG JUICY ORANGE"
15780,"913835","HERRS TORTILLA CHIPS"
15796,"913847","DT NESTEA PCH GRN"
15829,"913870","ROSEMARIE BRD STICKS"
15843,"913879","GOLD PEAK LEMON"
15853,"913888","GIFT WRAPPENGUIN"
15884,"913913","TBT BLUEBERRY PIE"
15900,"913926","SUPERIOR NY ROLLS"
15933,"913948","PRINCE HERO ROLL 6PK"
15949,"913963","V SS HONEY BUN"
15973,"913977","TOSTITOS SPINACH DIP"
15998,"913995","QUAKER SNK MIX CIN"
16007,"914004","FRNCH ONION DAIRYDIP"
29635,"006349","SS PUMPKIN MUFFIN 2P"
29640,"006450","GV 80CAL HOTS 8P12Z"
29641,"006452","GV 40CAL WHEAT 16Z"
29646,"006453","GV WG WHITE BRD 20Z"
29650,"006458","GV HAM RL 16P 23Z"
29654,"006392","OR 100WW PKT THIN 8P"
29660,"006477","HE 100%WWHEAT RT 24Z"
29665,"006400","NP CNTRY MLTIGRN 24Z"
29672,"006383","NP BFSTK HARTY RYE16"
29677,"922871","POWERADE MELON"
29682,"006470","OPEN NAT MGRN 24Z"
29686,"922876","FUZE DIET LEMON TEA"
29687,"922877","WAWA GRENTEA W/MANGO"
20042,"917191","LDEB FRST MINI DONUT"
20048,"917197","HOLIDAY COOKIES"
20049,"917198","HOLIDAY COOKIES"
20054,"917203","HOT SPICY PEANUTS"
20055,"917204","LANCE CASHEWS"
20061,"917210","XMAS TREE CAKES"
20062,"917211","XMAS TREE CK VANILLA"
20067,"917216","CHOC CHIP"
20070,"008380","FS OC SES SUB 12P30Z"
20071,"007615","AR PREM ITL KAIS8P16"
20076,"008395","OR WHLWHEAT THIN 24P"
20077,"007668","AR/OR MG SD THIN 24P"
20081,"007666","AR/OR WW FILEMS 8P12"
20084,"008394","OR VP FILL EMSWW 16P"
20087,"007671","AR/OR ITTH SUBS 8P12"
20091,"917225","RUFFLES LIGHT SALT"
20092,"917226","CHEETOS MZ RC TR"
20097,"917231","LAYS PEPPER RELISH"
20101,"917235","DORITOS FIERY HABENO"
20102,"917236","LAYS TANGY CRLNA BBQ"
20106,"917237","PASTA LOUIGI SPAG"
20159,"001403","TR REDCORN 36CT"
20160,"917280","MLA POLVRNES KC BON"
20165,"917282","BIM OREJAS SS2P BOX"
20166,"008777","MLA PRINCPE LMSS8PBX"
20171,"001405","BIM WHEAT SW 24Z"
20172,"917286","BIM WHITE 20Z"
20177,"000134","BIMBO PECAN LB CAKES"
20178,"001407","BIM WHITE 48Z 2P"
20183,"917291","CHEESE & PB CRACKERS"
20189,"008938","MLA PLAT74G8PBX"
20190,"008919","MLA BRRITA MIX CL22P"
20196,"917298","PASTA ELBOW MACARONI"
20200,"003647","BTK ITALIAN 20Z"
20206,"007616","ANGEL FOOD LF"
20207,"007617","EN B&W CKY TUB 10P"
20212,"008836","TR CAS TSTD24BX"
20220,"008935","PAN INT TOST BX"
20221,"008936","BIM COLCH ORG SS6PBX"
20228,"917310","MLA SUAVCM VANSS6PBX"
20232,"008775","BIM DBFB TSTBRD 14P"
20237,"917314","BIM MOL CRUJ BX"
20247,"008781","BIM PNKCITO ORG SS2P"
20251,"008784","BIM CUERNITOS SS2P"
20262,"001415","MLA SUBMR STR MF6PBX"
20314,"009937","MAR SS CHOC CAKE 2CT"
20318,"008481","OR 3 SEED OATNUT 24Z"
20319,"917346","EGGS LARGE DZ"
20325,"001418","KRO HOT RL 8P11Z"
20329,"917348","AR TRIPLE HEALTH 32Z"
20335,"917352","AR CRUSTI WHEAT 8P16"
20336,"002090","M&M HALF RYE 2P"
20342,"003220","OR JEWISH RYE 32Z"
20346,"007633","PC DONUT PLAIN 12P18"
31255,"923521","PEACH MANGO SALSA"
31261,"923527","TURBO POPS"
31262,"923528","BIM BRAN FRESA  24CT"
31267,"000861","BIM BIMBOLUNCH MF10P"
31268,"923531","BIM CUERNITOS IND 1P"
31272,"000648","LYF WHE S/TOP 2P48Z"
31273,"000651","CLM GARLIC BRD 10Z"
31279,"000652","MFT MINI BGL 10P 15Z"
31328,"000746","DNU PANQUE CHOC CHIP"
31332,"000678","NHV WHEATBERRY WW24Z"
31338,"000683","WHITE BRDCRB 16P320Z"
31339,"000686","CP LB PTYCK&SMOR 20P"
31344,"000972","SHUR WHE RTBRD 10P"
31348,"923560","OLAF OATNUT BRD 2P48"
31352,"000825","INNKEEPER RAISIN 28Z"
31357,"000693","FS SONIC 4.5""HAM 12P"
31362,"000734","AR CNTRY WHITE 2P48Z"
31370,"000989","GNSITO LED 2P RDV/TR"
31374,"000992","GNSITO LED 8P RDV/TR"
31379,"923566","ERROR SETUP"
31384,"000762","BP 6""HOTDOG 60P100Z"
31388,"923570","DAIRY PURE 1% RDC FT"
31389,"923571","DAIRY PURE SKIM MILK"
31395,"000811","FS MCCN YELTXT 22.5Z"
31400,"923578","OATMEAL"
31406,"923584","ICED OATMEAL"
31407,"923585","CHOCOLATE CHIP"
31412,"000776","33# 80/20 HERB STUFF"
31417,"000783","35#LRG WG CORN SHRED"
31420,"000798","BIM REBNADA CH MF6P"
31426,"000787","OR HTDOG WHEAT 8P16Z"
31427,"000788","OR SL SAND SES 8P16Z"
31435,"000800","COB JALAPENO RL 8P22"
31436,"923594","CHOCOLATE SHAKE CHUG"
31487,"923619","DIX RNBW CHC CHIP C"
31494,"923626","KEEBLER COOKIES SAND"
31495,"923627","OLD BAY CHIPS"
31501,"000956","OR CRKD WHE&OAT 24Z"
31505,"000955","OR FLAX & SESAME 24Z"
31512,"001080","BIM SOFT WHITE 16Z"
31519,"923639","SL CL 100%WW RT 20Z"
31524,"000879","ST SML WHI RTBRD 16Z"
31529,"000889","SL SS APL DANISH 5Z"
31530,"000890","SL SS CHE DANISH 5Z"
31537,"000899","BAGEL THIN PLN24P39Z"
31538,"923642","DIPPIN STRIPS"
22074,"918441","KRN PIES 1P 4Z"
22075,"918442","KRN PIES 1P 4Z"
22080,"918447","KRN PIES 1P 4Z"
22139,"918506","SFK WH EN MF 6P 12Z"
22140,"918507","R&I WHI HAM 180P414Z"
22145,"918512","RP RYE DELI BRD 32Z"
22146,"918513","GEN CD HAM 24P 100Z"
22152,"918519","PLB WHI HAMTH 8P 12Z"
22153,"918520","PLB WHI HAMTH 8P 14Z"
22158,"918525","RP WHI HAM 12P 23Z"
22162,"918529","PLB WHI HD 8P 12Z"
22163,"918530","RP 5"" STK  RL 1P 48Z"
22168,"918535","OH WHE HAM 12P 32Z"
22169,"918536","RP 4"" KSR CT 30P 63Z"
22175,"918542","SL ENG MUFF 72P 144Z"
22176,"918543","SL WHI BG 108P 13.2Z"
22182,"918549","RP WHI BGL 120P 120Z"
22183,"918550","SL PLAIN BGL 30P30Z"
22188,"918555","RP SRDO BRD 32Z"
22192,"918559","AL ART BN/RL 1P 14Z"
22193,"918560","AL ART BN/RL 1P 18Z"
22199,"918566","AL ART BRD 1P 24Z"
10980,"909642","HARRYS BBO NAT WHEAT"
10983,"909645","HARRYS HONEYWHEATBRY"
10988,"909650","HARRYS BAKLIGHTOATML"
10992,"909654","HARRYS BRANLA MUFFIN"
10996,"909658","HARRYS BRNLAORIGINAL"
11000,"909662","HARRYS BRANHNYWHEBRY"
11003,"002822","FS WHI DNRL 24P 16Z"
11008,"909669","R&I DNNER RL 24P/16Z"
11011,"909671","AR PL DIN ROL 12/16Z"
11016,"909676","WHEAT DIN RL"
11019,"909679","DINNER ROLL"
11023,"909683","PITA WHI 6P"
1104,"901026","BOBOLI SML SAUCE"
11072,"909730","NAT WHEAT EM6"
1109,"901031","GIANT SEAS CRTN 6Z"
11099,"909757","FOUR IN PLN HAM"
11111,"909769","HOT DOG TWLV PK"
11114,"909772","FIVE INSEED HAM"
11119,"909777","ST SND SES"
11122,"909780","SOFT SND POP 12P/20Z"
11126,"909784","SOFT SND SES 12P/20Z"
11127,"909785","SOFT SND SES 12P/20Z"
1113,"901035","G U GARLIC PITA"
11130,"909787","AR POT SAND RL 8P15Z"
11137,"909793","POT HOT DOG 8P/15OZ"
11141,"909796","AR POT SAND RL 8/15Z"
11143,"003591","AR WW HOT 8P 16Z"
11149,"909802","AR EGG BUNS 8P/24Z"
11153,"909806","AR 100 CC WW HOT 12Z"
11154,"909807","AR CRK WHT BUN 8P24Z"
11159,"909811","AR SP SWEET ROLL 18Z"
11160,"909812","AR SP SWT RL RSN 18Z"
11166,"909818","TWO FT SD SUB ROLL"
11171,"909823","AR DC POTATO DINNER"
11173,"008811","BB POTATO SAND 8P16Z"
11178,"003998","AR DC BTOP WHITE 22Z"
11182,"005689","AR POT HOT 8P 16Z"
11189,"909830","AR DC CC 12GRAIN 20Z"
11209,"909850","BBP SD BUNS"
1122,"901044","WHEAT BREAD SO"
11237,"909877","POT SAND ROLL 8P"
11241,"909881","INST HOTDOG 16P/24Z"
11245,"909885","R&I SUB RL"
11247,"909887","R&I SUB RL"
11249,"909889","FOUR INGRAIN BUN"
1125,"901047","ENG MUFFIN 6'S SO"
11253,"909893","DELI ONION RL 6P"
11257,"909897","STK HINGE 6"
11261,"007230","BB EGG BUNS 8P18"
11265,"909904","BB HON WHT BUN 18Z"
11269,"000851","AR WHI HAM 8P 16Z"
11273,"909910","PYA HAM 8/14Z 593128"
11276,"909913","IN DTCH STL 12/14Z"
16017,"914014","LAYS CSC"
16030,"914027","COKE ZERO 20 OZ"
16059,"914038","SLICED HERO ROLLS"
16072,"914050","ESPRESSO&CREAM 4PACK"
16086,"914064","BLACK CHRY TEA BAGS"
16099,"914076","SPICED WAFERS"
16118,"914090","ACME RAISIN"
16134,"914106","LAYS STAX SR CRM&ON"
16152,"914115","KEYSTONE PARTY MIX"
16165,"914124","PC WHITE SW 20Z"
16180,"914135","CREAMOLANDWATER"
16198,"914147","BBQ CORN CHIPS"
16220,"914159","HUNTS KETCHUP"
16252,"914172","AR/OR LOWSOD WHITE24"
16282,"914185","DASANI KIWI STRAWB"
16308,"914205","AR 100CAL WH RL 8P12"
16317,"914214","REGULAR LAYS"
16326,"914223","WHT CORN TOST ROUNDS"
16335,"914232","NACHO DORITOS"
16345,"914242","RG CLASSIC THINS"
16359,"914256","TUSCAN 2% MILK QT"
16372,"914269","PS WATER 1 LITER"
16386,"914283","PEANUT BUTTER BARS"
16399,"914296","JJ GARLIC"
16419,"914307","PS SPORTS BOTTLE23.7"
16432,"914320","BASTONI"
16461,"914348","AR 100 CAL WHT BD 16"
16474,"914360","STARBUCKS DBL SHOT"
16488,"914374","LAYS BBQ"
16500,"914386","SMARTFOOD"
16509,"914394","SNAPPLE ANTIOX WTR"
16530,"914412","XXL CINN SUNCHIPS"
16542,"914421","APPLE PIE 6PK"
16551,"914430","HAZELNUT CAPPUCCINO"
16580,"914456","MCARTR 2% PL HG"
16593,"914469","FLDCRST WHOLE PL HG"
16610,"914481","ULT STRAW MILK CHUG"
32597,"923994","CHEESE CURLS"
32598,"923995","WHITE CHEDDAR POPCOR"
32600,"923997","THIN PRETZELS"
32601,"923998","RED HOT CHIPS"
32602,"923999","SMOKIN SWEET KETTLE"
32604,"924001","REGULAR KETTLE CHIPS"
32605,"924002","HONEY BBQ"
32607,"924004","VEGGIE CHIPS"
32608,"924005","BBQ"
32609,"924006","SALT & VINEGAR"
32611,"924008","NO SALT"
32612,"924009","REGULAR CHIP"
32615,"002857","PS CTYPOT SWBN 8P21Z"
32617,"002859","STO 24 GRN&SEED 26Z"
32618,"002860","STO MULTISEED 26Z"
32620,"002862","STO 100% WW 26Z"
32621,"002865","KRO COMBO DONUTS 12P"
32623,"002875","STO WW WPBRD 26Z"
32625,"002895","STO WW & HONEY 26Z"
32626,"002900","STO FLAX & CHIA 26Z"
32628,"002920","STO WHI RTBRD 22.5Z"
32629,"002940","STO WHITE RT 22.5Z"
32631,"002950","STO WHEAT RT 22.5Z"
32632,"003000","STO WHI HOT 8P 14Z"
32634,"003002","STO WHI HAM 8P 16Z"
32636,"003005","STO WHEAT HOTS 8P15Z"
32637,"003007","STO WHEAT HAMS 8P17Z"
32639,"003028","PANERA RUSTIC WHI14Z"
32640,"003039","PANERA 100% WW 14Z"
32642,"003027","FBR1 100% WW 16Z"
32643,"003023","BIM PANETONE PL FS1P"
32645,"003055","ALF ART WHE BRD SAMP"
20347,"007687","AR PREM ITAL WHEAT20"
20351,"007684","MLA BRRITA PNA BX8P"
20352,"007685","MLA BRRITA STR BX8P"
20357,"917354","FDG DELICIOUS WAFERS"
20358,"917355","MOCA CAPP WAFERS"
20363,"917360","ELBOW PASTA"
20367,"917364","SPAGHETTI"
20368,"917365","BOWTIE PASTA"
25539,"005843","FRS WHI BGL 6P 18Z"
25592,"920783","RP SES 4 HAM 30P 80Z"
25593,"002925","MYE WHI RT BRD 20z"
25597,"002938","MYE WHI BRD 20Z"
25598,"006750","MYE WHI BRD 10p 200z"
25602,"006754","MYE WHI HD 96p 144z"
25605,"003331","EG 12GR WP BRD 24Z"
25606,"004939","EG 12GR WP BRD 24Z"
25611,"002964","SL 100WW THIN 8p 12z"
25614,"006592","HYV DK RYE BRD 16z"
25615,"005476","FS MWGW SWBRD 24Z"
25620,"920788","LTF WHI TOR 2P 25Z"
25621,"920789","PLB WHI CROS 4P 40Z"
25625,"004409","TUM RYE WRAP 8.5Z"
25626,"004411","TUM SD WRAP 8.5Z"
25632,"920795","POPE ITAL BRD CRMBS"
25633,"920796","POPE PLAIN BRD CRMBS"
25638,"920801","SPIGA SPAGHETTI"
25639,"920802","SPIGA FUSELI"
25644,"920806","FLN WHI RT BRD 20Z"
25654,"920815","FRUIT PUNCH BOX 8PK"
25655,"920816","APPLE JUICE BOX 8PK"
25661,"920821","RAISIN BRAN"
25667,"920827","SL WHE HOTD 16P 24Z"
25673,"920831","UTZ CHOC COVRD PRETZ"
25674,"002740","CHOCOLATE MINI CK 6P"
25680,"920837","ROU WHE RT BRD 24Z"
25686,"007013","FAR WHI BRD 16Z"
25687,"007014","FAR WHI ROL 6P 18.4Z"
25696,"920847","SONMA CRN STF 16P12Z"
25697,"920848","SONMA CRN STF 16P12Z"
25751,"920889","GIA MRBL CAKE 18Z"
25755,"003616","SFIN WHI HAM 12P 19Z"
25759,"920891","SFIN WHE BRD 16Z"
25765,"004388","RED WHI HD 8P 12Z"
25766,"004389","RED WHI HAM 12P 19Z"
25771,"004396","RED 12GRN BRD 22Z"
25776,"920895","BKP WHI HD 8P 14Z"
25783,"920902","HOL WH SW BRD 24Z"
25784,"920903","PL YELLOW TX TST 23Z"
25793,"920912","BKP PUM RYE BRD 16Z"
25794,"920913","BKP SWRL RYE BRD 16Z"
25800,"920919","BKP FRENCH BRD 11Z"
25806,"920925","HOL WHE SAND BRD 27Z"
25812,"920931","RP RYE SAND BRD 24Z"
25816,"920935","HOL RYE RYBRD 22Z"
25822,"920941","HOL WHI SLI 75P 75Z"
25827,"920946","IGA SPCL LNG 19Z"
25832,"920951","HOL WHI HD 16P 24Z"
25836,"920955","RP WHI HAM 8P 15Z"
25842,"920961","HOL WHI HAM 20P 57Z"
25846,"920965","HOL WHI HAM 20P 48Z"
25852,"920971","RP SES HAM 30P 72Z"
25856,"920975","HOL WHI SUB 6P 15Z"
25917,"921036","GIA WHI EN MF 6P 12Z"
25921,"921040","BKP RYE BRD 16Z"
25927,"921046","BKP SWRY BRD 16Z"
25932,"921051","BKP WHI STKRL 6P 32Z"
25937,"921056","BKP SUG DON 12P 2Z"
29695,"006448","GV TEXAS TST 22Z"
22200,"918567","AL ART BN/RL 1P 24Z"
22206,"918573","AL ART BN/RL 1P 11Z"
22207,"918574","AL ART BN/RL 1P 18Z"
22212,"918579","AL ART BN/RL 1P 24Z"
22216,"918583","SL WW RT BRD 16P 20Z"
22217,"918584","OH KNOT RL 30P 84Z"
22223,"918590","R&I WHI HD 108P 270Z"
